Datetime,Open,High,Low,Close,Volume
2024-02-07 09:15:00+05:30,994.7999877929688,994.7999877929688,982.4500122070312,989.7999877929688,0
2024-02-07 10:15:00+05:30,989.7999877929688,995.5,985.6500244140625,990.0,224203
2024-02-07 11:15:00+05:30,990.3499755859375,990.5499877929688,982.6500244140625,984.0499877929688,122483
2024-02-07 12:15:00+05:30,984.3499755859375,987.25,983.7999877929688,986.6500244140625,56918
2024-02-07 13:15:00+05:30,986.6500244140625,990.8499755859375,986.0,989.9000244140625,52670
2024-02-07 14:15:00+05:30,990.0,990.5,985.9000244140625,987.3499755859375,84561
2024-02-07 15:15:00+05:30,987.3499755859375,989.2000122070312,986.4000244140625,987.0499877929688,65474
2024-02-08 09:15:00+05:30,987.0999755859375,987.0999755859375,977.2999877929688,981.5,0
2024-02-08 10:15:00+05:30,981.5999755859375,981.9500122070312,968.5,971.5499877929688,232896
2024-02-08 11:15:00+05:30,971.7000122070312,975.7999877929688,970.0499877929688,974.0499877929688,124579
2024-02-08 12:15:00+05:30,974.5,975.0,971.25,975.0,70262
2024-02-08 13:15:00+05:30,975.0,976.3499755859375,971.3499755859375,972.0999755859375,64435
2024-02-08 14:15:00+05:30,971.9000244140625,972.6500244140625,968.0499877929688,971.9000244140625,180936
2024-02-08 15:15:00+05:30,971.9000244140625,972.9500122070312,970.0,972.9500122070312,55756
2024-02-09 09:15:00+05:30,973.3499755859375,974.9500122070312,955.0999755859375,962.75,0
2024-02-09 10:15:00+05:30,962.9500122070312,963.0,950.0999755859375,953.5,205623
2024-02-09 11:15:00+05:30,953.5,958.1500244140625,950.5,956.1500244140625,167317
2024-02-09 12:15:00+05:30,956.6500244140625,962.0,954.2000122070312,955.7000122070312,174617
2024-02-09 13:15:00+05:30,955.5999755859375,956.0,952.0499877929688,955.2999877929688,146596
2024-02-09 14:15:00+05:30,956.0,957.9000244140625,954.0499877929688,956.7000122070312,241038
2024-02-09 15:15:00+05:30,956.6500244140625,959.7999877929688,956.5499877929688,957.0499877929688,79504
2024-02-12 09:15:00+05:30,960.0999755859375,973.3499755859375,958.0999755859375,961.9500122070312,0
2024-02-12 10:15:00+05:30,961.5,964.0,956.25,959.4500122070312,122530
