Date,Open,High,Low,Close,Volume
2024-02-06 00:00:00+05:30,555.2351686736517,564.2250092479146,546.2949836679629,562.8342895507812,2969565
2024-02-07 00:00:00+05:30,566.2117309739662,572.1221988881055,560.5496015383242,564.4237060546875,2248160
2024-02-08 00:00:00+05:30,566.2117236909592,567.4534160674744,555.9305350652171,559.6058959960938,2089376
2024-02-09 00:00:00+05:30,560.9469144646746,578.3802618855159,548.8776412958968,572.3704833984375,6956624
2024-02-12 00:00:00+05:30,578.2312397857419,583.2973806928933,556.5264828672638,559.7548828125,3475737
2024-02-13 00:00:00+05:30,562.5859310619772,566.2116968815304,548.8280044334133,564.4733276367188,2529788
2024-02-14 00:00:00+05:30,556.4271594611848,569.539381215126,555.93048255749,567.105712890625,2094616
2024-02-15 00:00:00+05:30,570.0858355538196,570.9798176988029,565.0693497840053,568.44677734375,1240706
2024-02-16 00:00:00+05:30,569.3904294703597,586.7244659902958,569.2414021435368,581.2113037109375,9619487
2024-02-19 00:00:00+05:30,584.8867727838395,590.0522252656024,578.0326671508853,580.9630126953125,3141571
2024-02-20 00:00:00+05:30,580.9630196496603,586.078816622834,575.5989448243789,584.8867797851562,1867263
2024-02-21 00:00:00+05:30,587.9661586797122,592.7342449576865,579.3736237625922,583.8933715820312,4209055
2024-02-22 00:00:00+05:30,589.0588242986543,591.0455319691388,579.1252859462318,588.8104858398438,1838366
2024-02-23 00:00:00+05:30,589.8534764338161,604.6544723588073,583.3470211463352,598.9426879882812,4824640
2024-02-26 00:00:00+05:30,598.9427020023086,611.1609419461972,598.5949917852207,604.5551147460938,5715227
2024-02-27 00:00:00+05:30,603.9094909867055,608.4292389213625,595.0189618186059,599.3400268554688,3604237
2024-02-28 00:00:00+05:30,599.8864605465353,601.9724795406635,581.2113582221922,585.3338012695312,2831925
2024-02-29 00:00:00+05:30,585.3338018000485,605.6479017440433,580.1186936804893,601.8731689453125,3263796
2024-03-01 00:00:00+05:30,604.0584990175529,615.8794350057586,602.9658339491863,613.495361328125,4011709
2024-03-04 00:00:00+05:30,617.121066291011,617.6177432055309,608.478875852463,613.04833984375,1878206
2024-03-05 00:00:00+05:30,620.846204540952,620.846204540952,606.7405666478792,609.0252685546875,2430074
2024-03-06 00:00:00+05:30,608.8762668482714,609.571626683294,591.5422296878556,594.3236083984375,4127035
2024-03-07 00:00:00+05:30,594.3236157493988,602.5684408479077,592.5355908868743,599.1414184570312,2393414
2024-03-11 00:00:00+05:30,600.8797397360173,608.3298932591313,596.2109647356317,598.0486450195312,2547145
2024-03-12 00:00:00+05:30,600.9790556592228,601.8730983409312,580.1682811927255,583.64501953125,2900178
2024-03-13 00:00:00+05:30,585.4330688025544,586.4264226551961,547.1392899091203,555.5331420898438,5946259
2024-03-14 00:00:00+05:30,551.8080803021232,580.8140257220341,548.0333476842842,578.5789794921875,3200499
2024-03-15 00:00:00+05:30,579.920023681389,599.8367582460245,572.0228476557467,596.7573852539062,3693325
2024-03-18 00:00:00+05:30,591.0455311911402,591.0455311911402,578.3306142426775,580.7643432617188,6348109
2024-03-19 00:00:00+05:30,578.1319510056917,584.688062280757,568.7447448299554,576.4432373046875,2021483
2024-03-20 00:00:00+05:30,577.4862394910357,583.5953899525549,562.8342701262694,572.5194702148438,1678012
2024-03-21 00:00:00+05:30,576.145264084626,586.9728458856068,576.145264084626,583.2974243164062,1977799
2024-03-22 00:00:00+05:30,584.0921019354986,590.747585290938,577.6849570587732,585.43310546875,1818091
2024-03-26 00:00:00+05:30,585.433085595376,596.4096944855303,582.6020512859437,591.09521484375,2175165
2024-03-27 00:00:00+05:30,594.0256416656925,605.9458886556396,592.9826321799745,597.5023803710938,5070366
2024-03-28 00:00:00+05:30,603.4624098775788,612.8992706081747,598.2473026317232,608.2801513671875,3861492
2024-04-01 00:00:00+05:30,615.2833660439628,622.4851810713977,609.223871505246,617.369384765625,3976554
2024-04-02 00:00:00+05:30,617.8660836576857,632.8657022728141,615.5317264037077,630.481689453125,4503263
2024-04-03 00:00:00+05:30,627.7996355097235,636.0444603691554,622.3361893146231,630.7300415039062,4389047
2024-04-04 00:00:00+05:30,635.7464583831008,636.5411293301784,619.4554311352312,620.5481567382812,2100754
2024-04-05 00:00:00+05:30,620.597826084841,629.04133392273,614.0913704062517,623.0315551757812,2386291
2024-04-08 00:00:00+05:30,623.0315418108834,630.2830127313792,617.9654008391208,626.3592529296875,2965491
2024-04-09 00:00:00+05:30,627.2036254339115,629.7366655459173,614.4389924847953,618.958740234375,2431726
2024-04-10 00:00:00+05:30,616.2767744286219,624.5712551155293,616.2767744286219,621.4918823242188,1293786
2024-04-12 00:00:00+05:30,619.3561249385739,626.1109189868221,601.5750667871712,604.803466796875,4161320
2024-04-15 00:00:00+05:30,596.0123226953029,611.5086188335773,589.5058669651143,602.8167724609375,2647237
2024-04-16 00:00:00+05:30,600.9294440289802,617.8661156190011,597.2540225336405,613.4456787109375,1983635
2024-04-18 00:00:00+05:30,633.561066660193,633.561066660193,606.9391958894695,611.1609497070312,4944023
2024-04-19 00:00:00+05:30,607.9325628877832,610.0682979405811,597.0553259847227,605.5982055664062,2001911
2024-04-22 00:00:00+05:30,611.905985456341,616.9720659542572,609.0252349743048,612.2039794921875,1566507
2024-04-23 00:00:00+05:30,617.1210948118438,634.7531260921821,614.6377101244722,632.3193969726562,3751042
2024-04-24 00:00:00+05:30,636.7398480812307,642.5012885588717,630.8790358361672,640.1669311523438,4701815
2024-04-25 00:00:00+05:30,639.7198339453581,644.6866028424495,625.0182101358686,634.1073608398438,3367321
2024-04-26 00:00:00+05:30,637.7331666605858,637.7331666605858,625.9122316871927,628.1472778320312,1663147
2024-04-29 00:00:00+05:30,633.7597513267016,634.0577453534615,620.9454625104561,625.4652709960938,2217374
2024-04-30 00:00:00+05:30,629.7863556942481,629.7863556942481,612.1543244425558,615.7800903320312,5514688
2024-05-02 00:00:00+05:30,610.9126057933746,626.7069559510546,605.1015101364109,621.54150390625,6286712
2024-05-03 00:00:00+05:30,625.3162428035242,630.2333564415422,612.2039599786451,618.3131103515625,2566478
2024-05-06 00:00:00+05:30,620.8957834717909,621.5911432609482,595.8632554686612,603.4127807617188,3525659
2024-05-07 00:00:00+05:30,606.6412413705326,608.131272226709,584.8867666185524,590.0025634765625,2548462
2024-05-08 00:00:00+05:30,587.0224611863623,597.0056551067553,584.0920552458771,590.5985107421875,2526772
2024-05-09 00:00:00+05:30,592.0388835295518,592.187910856068,568.1983915753416,570.4830932617188,2481928
2024-05-10 00:00:00+05:30,572.1718480633716,582.1053870922497,569.4897803996724,577.9332885742188,3039660
2024-05-13 00:00:00+05:30,580.168267975653,587.8171042720561,565.6156713536329,584.2907104492188,2203837
2024-05-14 00:00:00+05:30,583.1980796673977,612.84973144621,583.0987685242245,606.1445922851562,3537595
2024-05-15 00:00:00+05:30,607.9325630446137,614.1410246770138,605.8465441879306,609.1742553710938,1479399
2024-05-16 00:00:00+05:30,609.0252351476003,612.3530069991076,602.1711298031462,611.3099975585938,2013842
2024-05-17 00:00:00+05:30,611.9059926846313,618.0151433244392,607.0882505979279,616.5747680664062,2065379
2024-05-21 00:00:00+05:30,616.77343834504,630.5313651082009,609.2239126017228,627.5016479492188,3811359
2024-05-22 00:00:00+05:30,627.50164790283,631.524718925411,617.5184536973114,628.8426513671875,2209062
2024-05-23 00:00:00+05:30,630.779678096904,643.9912718272058,622.4354817253945,642.2032470703125,4718924
2024-05-24 00:00:00+05:30,643.6933039542193,652.5838331640566,623.1805224081959,631.0776977539062,4865705
2024-05-27 00:00:00+05:30,634.4551318320066,634.4551318320066,622.4355135716586,628.2963256835938,1632214
2024-05-28 00:00:00+05:30,629.6870248254644,632.2697205633942,622.832859062448,625.4652709960938,2482711
2024-05-29 00:00:00+05:30,622.3858374329426,629.2896587591216,616.2767476837823,625.9122314453125,1702062
2024-05-30 00:00:00+05:30,624.7698893675123,626.7565969825583,612.2535950150192,615.0350341796875,2485481
2024-05-31 00:00:00+05:30,620.8461582890326,635.597438758177,618.5118009856689,629.8359985351562,3662225
2024-06-03 00:00:00+05:30,663.5603572467467,672.1528921125976,649.1070711721386,666.3417358398438,11189978
2024-06-04 00:00:00+05:30,666.3417844131873,666.4908117500852,514.9049701370404,552.9007568359375,20044195
2024-06-05 00:00:00+05:30,571.1784951619271,597.8500232494232,546.5929860223484,594.919677734375,6564509
2024-06-06 00:00:00+05:30,603.9591202012915,618.1144120810093,599.7373664827792,605.9954833984375,3774112
2024-06-07 00:00:00+05:30,605.9954848734737,619.8527827679861,603.2637618724931,617.1707153320312,3023546
2024-06-10 00:00:00+05:30,621.839512656634,638.7761837428661,619.8528049484659,636.0941162109375,4340712
2024-06-11 00:00:00+05:30,641.6072581700046,645.679984590233,633.3623729400939,635.4981079101562,2706589
2024-06-12 00:00:00+05:30,640.4649002677169,671.2588698812092,633.7597617228435,664.2557373046875,5320428
2024-06-13 00:00:00+05:30,674.1892546359828,675.9276238335556,650.2991072180981,660.0836181640625,8012245
2024-06-14 00:00:00+05:30,686.4869908686109,686.4869908686109,669.7482781449178,674.7300415039062,15699653
2024-06-18 00:00:00+05:30,680.459053818166,680.459053818166,667.8551684829092,671.6412963867188,2670571
2024-06-19 00:00:00+05:30,672.1893245360662,672.836917256484,651.9135120768618,664.367919921875,3104511
2024-06-20 00:00:00+05:30,663.5709023572728,667.0581368291203,654.6535334738968,656.7459106445312,2840525
2024-06-21 00:00:00+05:30,656.7458746585903,665.513765830582,650.6182815259411,655.0520629882812,3723454
2024-06-24 00:00:00+05:30,652.6607878448414,660.0338217417286,640.9038387981489,655.3509521484375,2151184
2024-06-25 00:00:00+05:30,659.9840264157149,664.1188534678591,641.6511131437348,646.43359375,2786086
2024-06-26 00:00:00+05:30,646.4335939688568,663.4712609509038,645.686329473483,654.6535034179688,4247865
2024-06-27 00:00:00+05:30,655.6000585730533,675.6765892510286,650.0703134026124,658.2404174804688,6564930
2024-06-28 00:00:00+05:30,663.5708601545016,672.4882284707373,657.5927442972538,667.8053588867188,3948035
2024-07-01 00:00:00+05:30,665.5635664905576,699.2402737103564,661.6279613824843,692.465087890625,6820204
2024-07-02 00:00:00+05:30,694.4080269775624,704.3715539854547,676.8223774836154,689.8247680664062,5783589
2024-07-03 00:00:00+05:30,692.4651219817578,696.84909815817,685.1419540095576,690.1735229492188,1357858
2024-07-04 00:00:00+05:30,690.7712834794153,692.1163960510537,669.2998959288359,679.6121215820312,4072206
2024-07-05 00:00:00+05:30,679.6121251054174,688.4796881050132,674.5307508641013,683.4979248046875,4592446
2024-07-08 00:00:00+05:30,683.9463319581599,686.0386483303104,676.7227747893662,681.056884765625,2099399
2024-07-09 00:00:00+05:30,679.5125155166106,685.4906314888975,668.9512016239199,675.1784057617188,2756185
