Date,Open,High,Low,Close,Volume
2024-02-06 00:00:00+05:30,1402.344845866921,1417.9916502838462,1398.4331447626896,1410.510498046875,196289
2024-02-07 00:00:00+05:30,1425.8149924281968,1425.8149924281968,1366.0148404412828,1390.07177734375,1076463
2024-02-08 00:00:00+05:30,1396.8196061995052,1402.8828148056507,1372.0292232258992,1384.204345703125,528206
2024-02-09 00:00:00+05:30,1390.854396416305,1395.8417920677848,1375.3543027430462,1389.9254150390625,274905
2024-02-12 00:00:00+05:30,1389.9252690616586,1394.081451563997,1371.5891697866366,1379.1680908203125,220573
2024-02-13 00:00:00+05:30,1380.8305257479294,1389.5829094462854,1369.0954221296752,1379.265869140625,144524
2024-02-14 00:00:00+05:30,1373.985246373725,1385.3291576287952,1363.3258351779702,1379.99951171875,211631
2024-02-15 00:00:00+05:30,1390.6097565535972,1392.5656071254025,1375.4029706075526,1379.0701904296875,151684
2024-02-16 00:00:00+05:30,1383.8621582270514,1405.278747566134,1380.390594811484,1401.1715087890625,317081
2024-02-19 00:00:00+05:30,1411.146160184756,1421.267662822387,1398.6776130313563,1402.1981201171875,259101
2024-02-20 00:00:00+05:30,1400.4379681886164,1411.0484337773719,1385.2311820822833,1406.10986328125,482265
2024-02-21 00:00:00+05:30,1417.8939186799184,1420.77875056941,1393.5924988100317,1400.340087890625,343186
2024-02-22 00:00:00+05:30,1403.3228089020054,1406.6966034449254,1379.8036576297302,1386.306884765625,473373
2024-02-23 00:00:00+05:30,1398.4332367381924,1401.3670127593214,1386.453651318582,1395.010498046875,231233
2024-02-26 00:00:00+05:30,1394.5215014814553,1403.2738853148276,1388.556180925283,1397.0152587890625,339069
2024-02-27 00:00:00+05:30,1397.0640446869959,1414.764468551594,1391.587686940994,1406.0120849609375,266131
2024-02-28 00:00:00+05:30,1406.2566591836917,1413.7866366599355,1369.0954957282117,1375.3052978515625,506598
2024-02-29 00:00:00+05:30,1374.963009721804,1384.302244344641,1350.5148765475185,1378.4346923828125,421510
2024-03-01 00:00:00+05:30,1381.8085075977585,1407.2345664778304,1376.9188808900524,1400.8780517578125,220164
2024-03-04 00:00:00+05:30,1408.2124846518154,1410.0216226493283,1384.7422765742854,1393.7880859375,236729
2024-03-05 00:00:00+05:30,1392.5657557700604,1441.3153126007837,1386.7471474481101,1416.7694091796875,707312
