Datetime,Open,High,Low,Close,Volume
2024-02-07 09:15:00+05:30,489.79998779296875,492.45001220703125,488.54998779296875,489.8500061035156,0
2024-02-07 10:15:00+05:30,490.0,490.8999938964844,488.1499938964844,488.5,10470
2024-02-07 11:15:00+05:30,488.20001220703125,490.0,488.0,488.04998779296875,13011
2024-02-07 12:15:00+05:30,488.54998779296875,488.75,487.25,487.95001220703125,7174
2024-02-07 13:15:00+05:30,488.04998779296875,488.3999938964844,486.8500061035156,488.04998779296875,10372
2024-02-07 14:15:00+05:30,488.0,488.8500061035156,487.04998779296875,487.95001220703125,16175
2024-02-07 15:15:00+05:30,487.8500061035156,488.6000061035156,487.25,488.1000061035156,9731
2024-02-08 09:15:00+05:30,488.0,491.70001220703125,484.5,486.8500061035156,0
2024-02-08 10:15:00+05:30,486.0,486.3500061035156,481.0,482.5,10499
2024-02-08 11:15:00+05:30,482.5,485.1000061035156,481.6000061035156,482.8500061035156,7203
2024-02-08 12:15:00+05:30,482.25,487.1000061035156,482.25,485.0,5977
2024-02-08 13:15:00+05:30,484.8999938964844,486.04998779296875,483.6000061035156,483.6000061035156,7334
2024-02-08 14:15:00+05:30,483.95001220703125,484.95001220703125,482.75,484.8999938964844,14275
2024-02-08 15:15:00+05:30,484.8999938964844,486.3500061035156,484.5,485.1499938964844,15477
2024-02-09 09:15:00+05:30,485.1499938964844,485.5,477.0,479.0,0
2024-02-09 10:15:00+05:30,479.0,480.6499938964844,477.3999938964844,477.5,18535
2024-02-09 11:15:00+05:30,477.20001220703125,479.3500061035156,477.20001220703125,478.0,7070
2024-02-09 12:15:00+05:30,478.6499938964844,479.5,477.0,478.1499938964844,15827
2024-02-09 13:15:00+05:30,478.25,479.6000061035156,477.45001220703125,479.0,9785
2024-02-09 14:15:00+05:30,479.0,479.79998779296875,479.0,479.0,4952
2024-02-09 15:15:00+05:30,479.0,480.95001220703125,478.45001220703125,479.5,18530
2024-02-12 09:15:00+05:30,483.0,485.0,478.0,478.0,0
