Datetime,Open,High,Low,Close,Volume
2024-02-07 09:15:00+05:30,1017.5999755859375,1022.75,986.5499877929688,989.4000244140625,0
2024-02-07 10:15:00+05:30,989.0499877929688,996.0,977.0,992.5999755859375,1168906
2024-02-07 11:15:00+05:30,992.6500244140625,1003.2999877929688,980.75,981.0,1011659
2024-02-07 12:15:00+05:30,981.0,990.8499755859375,980.3499755859375,987.9000244140625,398533
2024-02-07 13:15:00+05:30,987.9000244140625,993.9000244140625,986.75,992.0,553421
2024-02-07 14:15:00+05:30,992.0,996.6500244140625,985.9000244140625,996.6500244140625,1225656
2024-02-07 15:15:00+05:30,996.9500122070312,1007.0,994.25,994.25,361818
2024-02-08 09:15:00+05:30,1008.25,1029.800048828125,997.5999755859375,1025.9000244140625,0
2024-02-08 10:15:00+05:30,1025.75,1026.800048828125,1013.7999877929688,1014.3499755859375,345240
2024-02-08 11:15:00+05:30,1014.7999877929688,1017.1500244140625,1003.8499755859375,1014.0,247989
2024-02-08 12:15:00+05:30,1014.0499877929688,1021.75,1003.1500244140625,1019.0,193414
2024-02-08 13:15:00+05:30,1020.4500122070312,1021.4000244140625,1008.0,1013.8499755859375,247675
2024-02-08 14:15:00+05:30,1014.9000244140625,1024.300048828125,999.0999755859375,999.7999877929688,817927
2024-02-08 15:15:00+05:30,1000.0,1007.25,998.0499877929688,1002.5999755859375,255099
2024-02-09 09:15:00+05:30,1012.5999755859375,1020.9500122070312,1003.5,1007.5499877929688,0
2024-02-09 10:15:00+05:30,1007.5999755859375,1009.0,977.0,980.0,545877
2024-02-09 11:15:00+05:30,980.6500244140625,998.25,980.0,992.3499755859375,402669
2024-02-09 12:15:00+05:30,993.5,995.5999755859375,985.5999755859375,989.5499877929688,220015
2024-02-09 13:15:00+05:30,989.9000244140625,1000.0,989.3499755859375,1000.0,204668
2024-02-09 14:15:00+05:30,1000.0,1014.4000244140625,995.25,997.1500244140625,465802
2024-02-09 15:15:00+05:30,997.1500244140625,1004.9000244140625,997.1500244140625,1004.75,248079
2024-02-12 09:15:00+05:30,1035.1500244140625,1035.1500244140625,1011.1500244140625,1020.1500244140625,288645
2024-02-12 10:15:00+05:30,1020.6500244140625,1026.949951171875,1000.2000122070312,1013.0,1251537
2024-02-12 11:15:00+05:30,1013.2999877929688,1018.0,1004.0,1013.75,622476
2024-02-12 12:15:00+05:30,1013.1500244140625,1013.9500122070312,1001.8499755859375,1008.0,335826
