Date,Open,High,Low,Close,Volume
2021-02-08 00:00:00+05:30,692.211912684656,695.295459105601,666.4491525046534,682.0162353515625,1917419
2021-02-15 00:00:00+05:30,682.2649203065962,800.7336948500473,677.3411419661129,789.7919921875,5253132
2021-02-22 00:00:00+05:30,795.5115233903558,840.4222638751855,758.9562892739499,804.3643798828125,4169496
2021-03-01 00:00:00+05:30,815.6542014331835,939.6933342081035,802.3749774384271,876.7288208007812,7702918
2021-03-08 00:00:00+05:30,881.3044710489476,939.4944389455203,868.1246919954503,871.904541015625,3680974
2021-03-15 00:00:00+05:30,875.3361809787054,883.3932283598592,771.887359590313,794.9644165039062,3944003
2021-03-22 00:00:00+05:30,795.9094280072043,841.5164101096802,741.8474330820122,756.0219116210938,4924740
2021-03-29 00:00:00+05:30,756.0220446112131,773.0314582772093,735.1333357212393,746.8707885742188,2063590
2021-04-05 00:00:00+05:30,743.0411018871096,744.7818273600714,690.8193376982565,725.33544921875,4582979
2021-04-12 00:00:00+05:30,705.292197362256,751.7944338679182,685.3484695700791,739.7088623046875,2922210
2021-04-19 00:00:00+05:30,716.1841799059395,783.7740740268995,688.5315251019083,766.2175903320312,5120700
2021-04-26 00:00:00+05:30,776.7614322989895,790.2893311145781,756.9171506088417,772.5836791992188,4701901
2021-05-03 00:00:00+05:30,753.982919399701,805.7073413110262,732.198955886984,748.7607421875,3901366
2021-05-10 00:00:00+05:30,750.7997788244905,778.8503395959546,738.0676270500617,768.5054321289062,2212891
2021-05-17 00:00:00+05:30,768.5552463763255,850.4687955586099,756.5690586414975,822.4679565429688,7449926
2021-05-24 00:00:00+05:30,827.0932326068628,842.8592068030299,801.7283770067727,822.2191772460938,3750260
2021-05-31 00:00:00+05:30,827.5906545796854,859.3216186252887,820.2298480307196,847.5841064453125,4006350
2021-06-07 00:00:00+05:30,846.5894771797051,887.7203747106483,833.9568308029931,869.02001953125,2924057
2021-06-14 00:00:00+05:30,866.3839161584536,890.2567221145994,824.5567828651272,844.699462890625,3606306
2021-06-21 00:00:00+05:30,838.5322903896524,863.1511209793841,826.645610548435,858.9236450195312,2155717
2021-06-28 00:00:00+05:30,858.4262938751241,904.9782522465252,841.7650651121943,895.03125,3174152
2021-07-05 00:00:00+05:30,904.6798894786999,942.9261267452329,886.675838997498,900.5021362304688,5017152
2021-07-12 00:00:00+05:30,905.7670930687954,932.342908938756,873.9159425432993,875.80712890625,3112112
2021-07-19 00:00:00+05:30,873.8163942967492,920.697280153243,834.1019683982894,887.0047607421875,3941251
2021-07-26 00:00:00+05:30,892.3299523821302,938.563903504104,866.550401292229,918.607177734375,3380101
2021-08-02 00:00:00+05:30,919.0053083747836,964.4927494733656,893.8230020919322,915.0736694335938,3927096
2021-08-09 00:00:00+05:30,922.0409403253128,959.6153413774252,848.036813149663,878.7432861328125,7159638
2021-08-16 00:00:00+05:30,880.8336534292536,910.7438632355368,861.9220322254556,893.0266723632812,2768307
2021-08-23 00:00:00+05:30,895.315938238728,959.66524036817,862.1210914550012,944.0880126953125,5744406
2021-08-30 00:00:00+05:30,950.5577866594203,1031.8777078700175,946.5763927885955,991.0684814453125,4866271
2021-09-06 00:00:00+05:30,995.447993508837,1045.115907109093,988.629880701054,1017.7935791015625,4699997
2021-09-13 00:00:00+05:30,1009.2834223622199,1022.9196487970772,959.5159952240434,977.8801879882812,2462429
2021-09-20 00:00:00+05:30,966.4834150071147,1027.0006537548031,948.5671416084245,982.9564208984375,3296957
2021-09-27 00:00:00+05:30,990.3717630502208,1084.9298710801413,965.4880504107681,1039.4921875,5578047
2021-10-04 00:00:00+05:30,1048.599673645701,1121.7079743843065,1016.0020093724246,1098.2177734375,5471067
