Date,Open,High,Low,Close,Volume
2021-02-08 00:00:00+05:30,997.7681977295836,1029.2741282284835,996.1461860194072,1010.9898071289062,354726
2021-02-09 00:00:00+05:30,1020.0827635543736,1029.1266457740799,1005.0425859465173,1020.6234741210938,438190
2021-02-10 00:00:00+05:30,1029.8639056396291,1062.5494151748094,1015.7083526984962,1053.1614990234375,741879
2021-02-11 00:00:00+05:30,1065.40013076639,1117.893450914751,1058.715527902111,1110.2750244140625,1720614
2021-02-12 00:00:00+05:30,1118.4835299567974,1139.3235679283657,1075.4270779237552,1091.79443359375,960909
2021-02-15 00:00:00+05:30,1117.6970691942304,1218.9484307835055,1111.7989316259232,1158.7874755859375,4034003
2021-02-16 00:00:00+05:30,1177.6612653414434,1272.0314502102067,1142.9605139478335,1252.1744384765625,3710214
2021-02-17 00:00:00+05:30,1255.0744110498188,1307.4203772831477,1237.625755638709,1278.9619140625,2510088
2021-02-18 00:00:00+05:30,1287.3667201726353,1302.505296295195,1256.3524207765777,1291.4462890625,1390752
2021-02-19 00:00:00+05:30,1283.8277525540784,1289.7258892426883,1220.6193397086502,1258.318359375,734221
2021-02-22 00:00:00+05:30,1268.0995307940627,1282.844874175389,1225.0922792651943,1244.3104248046875,506067
2021-02-23 00:00:00+05:30,1251.3880011211245,1280.8786845725258,1234.8240912488338,1264.7080078125,383570
2021-02-24 00:00:00+05:30,1274.2432064282866,1321.1825415156159,1248.4388599143097,1296.262939453125,388603
2021-02-25 00:00:00+05:30,1317.0541006696303,1386.0622587441092,1312.335542853465,1372.20166015625,731085
2021-02-26 00:00:00+05:30,1361.4865834146526,1418.8951391625474,1336.9110133169152,1345.4141845703125,1647656
2021-03-01 00:00:00+05:30,1361.4865787057854,1547.1796097216275,1355.6376410419134,1537.201904296875,2627071
2021-03-02 00:00:00+05:30,1558.0911751403996,1634.9144327912245,1491.39310057009,1580.55322265625,3111655
2021-03-03 00:00:00+05:30,1580.7008553950445,1611.6168782305638,1555.9287258096613,1574.9501953125,1270366
2021-03-04 00:00:00+05:30,1590.432626425194,1661.3085469431282,1572.885693286943,1585.0260009765625,2455368
2021-03-05 00:00:00+05:30,1587.9752243104924,1619.6285138438338,1535.481777197995,1554.9456787109375,1250155
2021-03-08 00:00:00+05:30,1568.9537755292113,1604.2934014153907,1529.6328588278539,1539.856201171875,803039
2021-03-09 00:00:00+05:30,1553.5691893681858,1561.4333714252275,1477.4832039667274,1511.1517333984375,839875
2021-03-10 00:00:00+05:30,1514.9364376147153,1577.948176115606,1499.1097942779838,1572.1484375,1170778
2021-03-12 00:00:00+05:30,1594.463055493812,1595.7410331921985,1511.8891364670053,1547.228759765625,1023219
2021-03-15 00:00:00+05:30,1549.1457525368717,1550.0304971124312,1497.2420974136721,1526.781982421875,678017
2021-03-16 00:00:00+05:30,1533.4174608836217,1571.853632654387,1504.0250518831845,1544.230712890625,651515
