Date,Open,High,Low,Close,Volume
2021-02-08 00:00:00+05:30,1854.8828625341598,1872.1231953040847,1816.963831086089,1852.6383056640625,60296
2021-02-09 00:00:00+05:30,1861.5686387216058,1861.5686387216058,1814.0982075017198,1824.365966796875,34205
2021-02-10 00:00:00+05:30,1824.3179874338764,1838.5496013353309,1805.2151812827362,1817.2977294921875,55165
2021-02-11 00:00:00+05:30,1805.2153234625332,1860.5656620071757,1791.4135915690124,1813.62060546875,39705
2021-02-12 00:00:00+05:30,1796.809907736401,1857.7957099140053,1796.809907736401,1845.9996337890625,77062
2021-02-15 00:00:00+05:30,1845.9999494943852,1895.953842977299,1845.8089680370933,1862.906005859375,43068
2021-02-16 00:00:00+05:30,1872.075223800732,1895.9537343083944,1792.4642930870434,1884.3487548828125,168596
2021-02-17 00:00:00+05:30,1886.4022705193825,1886.4022705193825,1814.7667412591527,1823.076416015625,184922
2021-02-18 00:00:00+05:30,1832.1981588866856,1871.1201320260743,1828.0433212691921,1859.2763671875,74704
2021-02-19 00:00:00+05:30,1859.276050144598,1892.1328991734817,1852.8288532392871,1883.2978515625,92932
2021-02-22 00:00:00+05:30,1891.1779011991196,1947.5311820934367,1833.8694799506613,1854.50048828125,203951
2021-02-23 00:00:00+05:30,1872.0752549628771,1928.4285406990045,1862.8104393694,1917.1578369140625,95806
2021-02-24 00:00:00+05:30,1934.1592929771582,1947.5312584594694,1891.7988399288367,1928.28515625,79219
2021-02-25 00:00:00+05:30,1929.3837016996047,1944.8569302933397,1872.9826117027976,1890.6527099609375,70408
2021-02-26 00:00:00+05:30,1886.4021769822314,1971.2664897132865,1847.3847172986955,1936.5948486328125,157912
2021-03-01 00:00:00+05:30,1981.91636110751,2029.7211855155538,1954.9336443839982,1989.414306640625,127074
2021-03-02 00:00:00+05:30,2005.7951340897016,2009.7113035793202,1984.8776495382097,1997.7242431640625,47348
2021-03-03 00:00:00+05:30,2011.5260003504256,2028.7185302679507,1986.6923460251116,2014.964599609375,89369
2021-03-04 00:00:00+05:30,2037.3144326776444,2037.3144326776444,1972.0304943607177,1995.3360595703125,35246
2021-03-05 00:00:00+05:30,2015.3461373119026,2018.6891285349318,1972.364821587241,1993.9986572265625,29064
2021-03-08 00:00:00+05:30,1994.333152173913,2013.6747452445652,1961.9061822808308,1977.140625,35053
2021-03-09 00:00:00+05:30,1977.1405376418652,1995.288204412491,1915.3906902850638,1926.8046875,87147
2021-03-10 00:00:00+05:30,1963.7687133459647,1966.4431531730625,1877.51948635069,1937.7889404296875,103775
2021-03-12 00:00:00+05:30,1954.1216843640586,1983.4445633504376,1937.8364946006698,1972.46044921875,49042
2021-03-15 00:00:00+05:30,1967.6369302276107,1967.6369302276107,1891.1778983558643,1904.7408447265625,89054
2021-03-16 00:00:00+05:30,1909.3255047584723,2005.5080886005903,1891.2733293436013,1944.3314208984375,61158
2021-03-17 00:00:00+05:30,1943.662816697048,1943.662816697048,1910.2807079631052,1930.625244140625,58823
2021-03-18 00:00:00+05:30,1953.2621142215282,1966.634079795661,1929.9566651877537,1955.076904296875,61228
2021-03-19 00:00:00+05:30,1948.4862990173249,1948.4862990173249,1881.6264750314363,1922.697509765625,188871
2021-03-22 00:00:00+05:30,1900.7292572047718,1918.8769234795914,1874.940468287923,1906.6033935546875,54179
2021-03-23 00:00:00+05:30,1910.2807367844534,2004.8396332552838,1879.7162449959021,1893.8045654296875,35177
2021-03-24 00:00:00+05:30,1894.0433403873947,1908.8480160182594,1881.6265156647341,1890.6048583984375,26628
2021-03-25 00:00:00+05:30,1890.6048838082727,1910.2807522374617,1885.3516117396196,1907.463134765625,47374
2021-03-26 00:00:00+05:30,1924.6079568814384,1934.111557474973,1900.7294462501552,1923.8916015625,72690
2021-03-30 00:00:00+05:30,1934.1594056733838,1953.2622146183062,1903.1651447979646,1936.3084716796875,103867
2021-03-31 00:00:00+05:30,1949.059292145572,1958.0376343732607,1897.8637948778874,1951.0650634765625,22628
2021-04-01 00:00:00+05:30,1957.9422737420493,1957.9422737420493,1896.4791269984953,1930.1478271484375,43191
2021-04-05 00:00:00+05:30,1920.5006930206855,1931.2938258264696,1886.402228490246,1918.9248046875,22228
2021-04-06 00:00:00+05:30,1936.0697619339114,1937.0249024183386,1886.6890455267448,1891.369140625,26345
2021-04-07 00:00:00+05:30,1891.1779228919424,1905.5050283683966,1881.626519240973,1886.0201416015625,107713
2021-04-08 00:00:00+05:30,1905.5050066599206,1905.5050066599206,1873.985374970809,1892.75390625,67005
2021-04-09 00:00:00+05:30,1900.7293180227468,1919.8321252390558,1874.9405282807295,1904.8841552734375,139224
2021-04-12 00:00:00+05:30,1900.729423231236,1916.919006605465,1856.5541790983493,1882.67724609375,56128
2021-04-13 00:00:00+05:30,1908.3227870730416,1908.3705907325482,1843.421041098007,1883.4891357421875,76776
2021-04-15 00:00:00+05:30,1868.254591371909,1891.1301569342754,1856.8407104191865,1868.5888671875,78318
2021-04-16 00:00:00+05:30,1890.222773518757,1902.4963038329051,1854.643795088452,1894.0433349609375,36664
2021-04-19 00:00:00+05:30,1886.4021907082904,1916.107032265904,1857.9867653039505,1900.777099609375,31219
2021-04-20 00:00:00+05:30,1913.1462108172548,1914.0535475546158,1886.4022797623954,1900.4906005859375,73634
2021-04-22 00:00:00+05:30,1895.9536710127206,1900.7771766119536,1862.523757418038,1888.3603515625,44234
2021-04-23 00:00:00+05:30,1888.3124179415192,1913.0982626773957,1864.9592836896652,1903.78564453125,47383
2021-04-26 00:00:00+05:30,1913.1462365425418,1913.1462365425418,1890.7959276844454,1903.4515380859375,67053
2021-04-27 00:00:00+05:30,1910.2807804593206,1970.454625043789,1895.9536746058757,1958.3721923828125,140856
2021-04-28 00:00:00+05:30,1967.589035400807,2005.7946477386868,1943.758331342765,1956.4139404296875,54009
2021-04-29 00:00:00+05:30,1966.7294662931613,1983.0144217023799,1933.3472431692085,1957.2734375,44139
2021-04-30 00:00:00+05:30,1967.0638288085804,1999.4432279305554,1918.2084911538684,1957.6080322265625,60503
2021-05-03 00:00:00+05:30,1964.1030957779512,2077.4304133260293,1961.524030093304,2014.677734375,329067
2021-05-04 00:00:00+05:30,2073.609604062478,2115.4925997506757,2016.3011857097608,2037.123291015625,539679
2021-05-05 00:00:00+05:30,2082.2060144878706,2089.847137476817,2029.6732939388648,2052.0712890625,145872
2021-05-06 00:00:00+05:30,2089.847137061489,2123.2770501314853,2054.7935319943776,2079.865966796875,282391
2021-05-07 00:00:00+05:30,2082.2056525032813,2105.0812138368847,2082.2056525032813,2089.17822265625,143495
2021-05-10 00:00:00+05:30,2101.3087582476755,2108.94988100494,2048.776039291484,2053.0263671875,106360
2021-05-11 00:00:00+05:30,2052.59673755658,2115.636004508062,2052.59673755658,2110.04833984375,219533
2021-05-12 00:00:00+05:30,2097.488328640675,2120.4116983525946,2048.823971660793,2057.75439453125,88086
2021-05-14 00:00:00+05:30,2060.237817958246,2084.737075647411,2020.121921641952,2027.2376708984375,113106
2021-05-17 00:00:00+05:30,2067.878717730978,2074.564699728261,2040.322827223902,2059.521240234375,89949
2021-05-18 00:00:00+05:30,2090.8020679297997,2170.078710980587,2084.7368338908577,2164.825439453125,294532
2021-05-19 00:00:00+05:30,2186.3163062509543,2234.980661449626,2130.0108280946556,2141.3291015625,163785
2021-05-20 00:00:00+05:30,2168.1685171307904,2168.1685171307904,2097.058367248507,2118.501220703125,156943
2021-05-21 00:00:00+05:30,2138.55895676122,2138.55895676122,2073.6094216742335,2082.587646484375,93794
2021-05-24 00:00:00+05:30,2085.071488898576,2120.4116836256703,2066.923821336014,2087.316162109375,102811
2021-05-25 00:00:00+05:30,2109.809720915248,2122.322154525648,2086.0268161494214,2111.242431640625,85833
2021-05-26 00:00:00+05:30,2119.4563948902405,2156.6112604977516,2107.9947109160707,2130.0107421875,104611
2021-05-27 00:00:00+05:30,2134.7388781545865,2182.5915073564383,2106.7532166936353,2165.971923828125,159744
2021-05-28 00:00:00+05:30,2181.5406924475874,2181.5406924475874,2131.873391218483,2138.607177734375,45109
2021-05-31 00:00:00+05:30,2149.0656653775027,2181.540435432096,2106.1321557224483,2167.16552734375,95003
2021-06-01 00:00:00+05:30,2177.719948033326,2186.316210986089,2130.0585389373177,2142.76171875,44280
2021-06-02 00:00:00+05:30,2155.9911125232043,2175.714672575302,2141.138629602509,2162.008544921875,81628
2021-06-03 00:00:00+05:30,2171.989307186013,2209.526372193302,2148.015189455714,2165.924072265625,119603
2021-06-04 00:00:00+05:30,2185.7431204357945,2185.7431204357945,2122.3218934042707,2128.81689453125,80181
2021-06-07 00:00:00+05:30,2153.6024462845194,2156.4678669914065,2118.9786127429675,2129.532958984375,55920
2021-06-08 00:00:00+05:30,2152.838672757997,2199.2585897928857,2125.2352082834614,2164.87353515625,363669
2021-06-09 00:00:00+05:30,2181.540543550902,2195.8676486968143,2133.2103489166007,2143.8125,83043
2021-06-10 00:00:00+05:30,2145.245046550775,2176.6690681602736,2133.7833633100763,2144.146728515625,71494
2021-06-11 00:00:00+05:30,2172.944508108555,2176.6694625613072,2140.2787515914097,2148.63623046875,45444
2021-06-14 00:00:00+05:30,2172.9445633479163,2185.313585763102,2145.2454897931516,2172.419189453125,83986
2021-06-15 00:00:00+05:30,2181.540897813544,2182.4960383117104,2146.2006993813625,2169.171875,102007
2021-06-16 00:00:00+05:30,2171.9896772282054,2171.9896772282054,2150.021443905317,2159.66845703125,53915
2021-06-17 00:00:00+05:30,2156.2293844821825,2172.9443409510363,2127.097603207894,2158.6650390625,190397
2021-06-18 00:00:00+05:30,2158.6647167385013,2171.033736040843,2049.3011607434833,2086.16943359375,247795
