Price,Close,High,Low,Open,Volume
Ticker,JKLAKSHMI.NS,JKLAKSHMI.NS,JKLAKSHMI.NS,JKLAKSHMI.NS,JKLAKSHMI.NS
Date,,,,,
2021-02-08,354.4607849121094,357.3018762776464,338.04031960499697,339.00339743862946,1777030
2021-02-09,364.8138427734375,374.5409340020479,352.87168445896566,357.30184802148926,1526932
2021-02-10,359.70953369140625,366.45107783020103,348.9712228342003,365.96953896314426,632994
2021-02-11,357.8796691894531,361.6356662362506,356.24242538892184,359.70951089011874,241728
2021-02-12,361.1541748046875,367.79940574293335,358.4093971980115,360.19109700520835,659155
2021-02-15,356.3869323730469,369.5811101463178,354.5089482751887,363.7545011433287,417256
2021-02-16,364.5730895996094,365.96956416656576,358.07231444665064,359.1798774297963,316009
2021-02-17,361.6357421875,365.10282841685927,358.8428222271955,364.04343687583224,154444
2021-02-18,368.08831787109375,371.69985933611315,355.80907689002794,364.5249185359548,305803
2021-02-19,362.3580322265625,375.6003523411545,348.345261607079,368.0883570506525,520301
2021-02-22,352.775390625,365.00649058837195,351.18631811405544,362.3580266065302,182718
2021-02-23,355.2793884277344,360.19109100136785,352.53461086680966,354.21999698780536,165848
2021-02-24,355.76092529296875,365.00647783935545,347.1895389474608,355.3757000599529,89216
2021-02-25,361.3949279785156,364.0433918078052,356.43508341273343,356.43508341273343,215034
2021-02-26,359.8058776855469,367.462328682941,354.9904886088956,357.3018694875277,458024
2021-03-01,379.45263671875,382.24555633928117,359.805856330254,362.5987759507852,787844
2021-03-02,415.2791748046875,423.08008176674764,383.49760620404726,384.749595635024,1713135
2021-03-03,405.6002197265625,423.65792892777006,399.7254391216091,423.65792892777006,539214
2021-03-04,418.31280517578125,423.65787465832847,395.824934986353,404.4926342926235,603760
2021-03-05,412.8714904785156,431.9404203566691,409.35623277567896,423.12826381283764,1050786
2021-03-08,416.4830017089844,423.2245462335968,414.12344936904935,418.9388383152011,196446
2021-03-09,421.15386962890625,426.6434243166135,414.364183549036,419.8055667169007,487066
2021-03-10,412.9677734375,423.75425719515266,411.282387187292,422.64672353746244,402011
2021-03-12,413.25665283203125,418.649893906979,405.4557174728032,412.96771188343797,192550
2021-03-15,407.5745544433594,422.79117258886987,405.7446830311294,413.25670783233846,204154
2021-03-16,409.7895812988281,415.08650890668605,404.6371094748426,409.6451255149557,116819
2021-03-17,405.16680908203125,409.7895703876639,397.12510423151645,407.38187608456366,307663
2021-03-18,389.5649719238281,410.27114472076835,385.76080283969736,405.1668441131923,363440
2021-03-19,397.55853271484375,403.5296272611877,363.658209347909,384.26806987401886,335253
2021-03-22,391.82818603515625,412.9677248820478,390.046486330548,396.6917168861677,244179
2021-03-23,391.2503356933594,399.6291238694512,388.3129603140125,391.2984778245091,229350
2021-03-24,385.9052734375,398.2326571129717,384.31617160747976,390.28726552607446,201049
2021-03-25,376.3226318359375,393.6098892517717,370.7849347583773,386.1941788002839,165306
2021-03-26,394.7655944824219,402.277619149869,376.4671158123778,376.56342947301226,222394
2021-03-30,404.300048828125,407.3819095455469,396.8843673999568,403.52959834417055,482841
2021-03-31,416.9645690917969,423.4653446132531,401.6034655477382,404.4926991128298,526273
2021-04-01,422.4540710449219,424.71730975283094,410.27114275443535,420.0945480696651,616815
2021-04-05,409.50067138671875,421.8280548403447,399.14758556586554,421.8280548403447,346926
2021-04-06,404.107421875,411.9564995058349,400.49588038313124,409.5006630476841,363918
2021-04-07,409.98223876953125,412.1491638594531,399.67729436335975,404.49268345207497,336023
2021-04-08,422.93560791015625,428.4733052328998,409.4043766430776,409.4043766430776,515426
2021-04-09,427.5583801269531,449.75731057345547,424.1876079920343,428.56960001110855,1239593
2021-04-12,392.02081298828125,423.75423876090156,383.97913674261974,422.79116094553586,525096
2021-04-13,400.0143737792969,414.8939082913728,392.55052076079727,397.65482139132126,704631
2021-04-15,384.6532897949219,401.21824067386984,375.64850596347287,400.5440744183717,878133
2021-04-16,393.8988342285156,402.470221075621,381.3788223826215,385.2311337198197,389205
2021-04-19,380.7528076171875,387.44618057859947,372.03693604129217,379.4526467311919,216576
2021-04-20,385.4718933105469,398.4253016065976,383.8346492778289,388.7945235101442,329449
2021-04-22,383.5938415527344,391.6837178592379,379.8378443480288,385.51999697984485,202348
2021-04-23,379.1637268066406,387.20540260990083,375.69664098390047,383.59386100096333,138977
2021-04-26,381.8122253417969,388.2648293015201,379.7897559788853,384.268062102673,164176
2021-04-27,385.712646484375,391.0095742138733,383.40126571693594,385.134793944815,158208
2021-04-28,390.09466552734375,395.2471378256194,385.7126731319783,385.7126731319783,214495
2021-04-29,386.77203369140625,396.2583554907827,385.7126422788971,393.8988032261396,168434
2021-04-30,387.8796081542969,396.83622049688273,384.8940609098336,385.1830019023452,241221
2021-05-03,389.9983825683594,396.3546727916335,383.78651875193776,386.19421334887585,221438
2021-05-04,400.0143737792969,407.28559947970786,395.34344052826896,396.78805724152693,485979
2021-05-05,400.881103515625,405.1668111533732,395.10263715864306,404.05924825564523,153777
2021-05-06,392.5023193359375,402.8554049922785,391.4910994700103,401.21819047645346,154754
2021-05-07,402.9999084472656,404.49266724864844,393.1765033434779,393.5135864443454,211750
2021-05-10,396.4991149902344,407.6707931961113,394.1877049151426,406.4188038977699,296686
2021-05-11,396.78802490234375,403.04803014958947,391.5392395156408,394.86186944165274,129817
2021-05-12,399.5809631347656,406.4188212182567,398.4252874387679,404.49266566745933,234195
2021-05-14,391.0095520019531,404.3000127028426,382.82339143048364,402.5664845734394,213007
2021-05-17,404.0111083984375,408.3449581905542,396.1620307642083,402.56649180106524,440715
2021-05-18,411.0415954589844,417.8313116193979,405.45575594574393,405.45575594574393,635132
2021-05-19,428.28070068359375,434.34807894355794,414.0753034232446,414.0753034232446,1434578
2021-05-20,448.6015930175781,452.646531223126,430.49574352497297,433.09606514151085,1538582
2021-05-21,475.3270263671875,494.82935140416663,463.240411989479,463.240411989479,7329970
2021-05-24,508.21612548828125,515.7281199610865,467.33346444653074,475.3269977801773,3175103
2021-05-25,512.3573608398438,518.1358273154812,496.9481169048109,506.86780593166816,1611663
2021-05-26,531.0892333984375,534.5081476314718,504.6527375835878,508.84210225508616,1412582
2021-05-27,530.752197265625,534.5082245181258,519.0989784058914,529.6928351080526,1492479
2021-05-28,517.7987670898438,543.0795576020759,510.76825260782874,525.2144186148186,1071458
2021-05-31,522.6141357421875,539.3235102709797,516.3059298021327,519.3396480600461,1436698
2021-06-01,520.013916015625,530.6559148937421,512.7908318746031,528.1519359041648,685491
2021-06-02,522.3733520507812,525.5514966074707,515.7762347381541,522.951175140508,395447
2021-06-03,529.0667724609375,531.6189521751448,520.1583027007562,526.7554209813128,1012030
2021-06-04,521.3621215820312,533.5450787520979,518.1839767320665,533.5450787520979,391253
2021-06-07,551.1212158203125,566.2896896502294,518.1358044758902,526.6108765102542,1829342
2021-06-08,536.3380737304688,557.0442473337786,531.6189687919555,557.0442473337786,558566
2021-06-09,546.9801025390625,553.3845352755641,537.8308625312519,539.3236215130464,428506
2021-06-10,539.3236083984375,555.6959322248186,535.4712969098773,551.8436207362583,268104
2021-06-11,544.2351684570312,550.784143646162,539.3234958467795,539.3234958467795,294169
2021-06-14,549.4358520507812,551.7472621452301,521.9881363918028,547.894951175549,331730
2021-06-15,547.172607421875,561.4742874576868,539.4197850723534,549.4358164573076,570545
2021-06-16,538.0714721679688,553.1436014872402,533.5449956471349,551.4582156706653,348270
