Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2021-02-08,43.00998306274414,43.683460419701014,41.53097830337068,41.67623704089509,95980088
2021-02-09,42.69305419921875,43.70987279189978,42.32330667690428,43.41935161362566,47217291
2021-02-10,45.99440383911133,46.69429122415874,42.019579362277334,42.54779430852959,216720445
2021-02-11,47.354557037353516,48.49022057798376,45.59823986623198,45.99440105191435,158281303
2021-02-12,52.10850524902344,52.7423639191497,45.55862740769365,47.51302343745012,468677607
2021-02-15,55.647552490234375,59.42429837155112,53.86482512472101,54.64394257335053,397520999
2021-02-16,56.373844146728516,57.24540023205122,55.63434179024146,56.624746600268104,130332682
2021-02-17,59.992130279541016,60.586370258879455,55.660759545308274,55.990892047714325,243256342
2021-02-18,58.288631439208984,60.87688980649793,57.562334053296816,60.53354862065455,107919911
2021-02-19,56.38705062866211,58.05093281812461,54.617528403377335,58.05093281812461,102089555
2021-02-22,56.941680908203125,58.36786199593309,56.22858852057873,56.51910600256549,106106519
2021-02-23,57.98491287231445,58.83005909926264,56.71719537565179,57.13977033288552,65761676
2021-02-24,57.364253997802734,59.595966267513695,56.51910784647381,58.35465889486404,47414446
2021-02-25,57.64156723022461,58.843259602555435,57.17938097645958,57.892469709061245,44255866
2021-02-26,56.519107818603516,57.56233642383784,55.277800446565955,56.7832189868727,67059934
2021-03-01,61.15420150756836,61.669211436059626,57.08693841041864,57.29822585865255,149608263
2021-03-02,61.43151092529297,62.2238369730291,59.72801379455477,61.259842186834724,83457635
2021-03-03,61.53715896606445,62.91052372025937,61.12779275328643,62.05217259264695,58155097
2021-03-04,61.73523712158203,62.46153446272047,59.807247547831366,60.084560005351555,45713503
2021-03-05,59.543148040771484,62.421924094147975,59.16019181320189,60.110978035521306,46278933
2021-03-08,59.3714714050293,61.65600729117583,59.146982636609216,60.480728679964706,41067738
2021-03-09,57.166175842285156,60.454318070684245,56.78321962216089,59.91289809784073,62205668
2021-03-10,57.83964920043945,58.631971646670564,57.40386927374908,57.69439045404898,52418531
2021-03-12,56.41346740722656,58.71120852494481,56.08333488062872,58.36786730476543,45112076
2021-03-15,57.72079849243164,58.037729672605906,56.056919937193506,56.9020623759539,52284773
2021-03-16,58.53953552246094,58.83005300984863,57.126555725805154,58.011320568112815,41058482
2021-03-17,58.24901580810547,59.63558562931484,57.7604158568265,58.830054484968855,45234382
2021-03-18,57.08694076538086,59.29224299567951,56.05692086590774,58.631970614590536,30587199
2021-03-19,55.8984489440918,56.77000502467739,54.221365490738854,56.51910257250152,81792796
2021-03-22,54.406246185302734,56.637958531859134,53.87803120535352,55.99089481266944,46422764
2021-03-23,55.85883712768555,56.413462080008,53.87802740507312,54.69676351626019,50380991
2021-03-24,53.23096466064453,55.541906919016206,52.8744184618487,55.30421314067118,61978032
2021-03-25,51.778377532958984,54.12893884252353,49.38820120238271,53.34982130417645,93827138
2021-03-26,52.557491302490234,53.336612472487154,51.91042756810159,52.557491302490234,53931765
2021-03-30,53.376224517822266,54.86843436938288,52.874419565528214,53.03288331690556,55744505
2021-03-31,53.20455551147461,53.878029217307436,52.848009306909375,53.48186799696348,32984870
2021-04-01,55.58152389526367,56.0965338261325,53.48186547036239,53.613919204238535,49185420
2021-04-05,55.264591217041016,55.845629842790295,52.88762038445744,55.54190368188006,44061928
2021-04-06,54.59112548828125,55.56832544676935,54.34022299556237,55.343832966437894,25943615
2021-04-07,56.55872344970703,56.783215902405985,54.27418759653123,54.67035248365585,43515446
2021-04-08,57.271812438964844,57.707588626538225,56.51910141039535,57.57553490113551,51690512
2021-04-09,55.964481353759766,57.89246738681795,55.46267641621542,57.19258368775384,32651618
2021-04-12,53.00647735595703,54.84202854867045,51.659526147545165,54.089321062722526,48508979
2021-04-13,55.885250091552734,56.175771275405864,53.00647407668135,53.00647407668135,70856923
2021-04-15,54.908050537109375,56.47949414108104,54.32701554069822,55.396650494330856,38382079
2021-04-16,55.97768783569336,56.73039526187045,54.67035543760427,55.317419134007906,44143859
2021-04-19,54.01007843017578,54.65714207125114,52.45184368993386,53.61391724303895,37002219
2021-04-20,53.9704704284668,55.158954144260996,53.61392420747281,54.90805165773031,35172218
2021-04-22,56.13615798950195,56.426679201395636,52.491469177957406,53.23097168320057,61368033
2021-04-23,56.41346740722656,57.707598564050606,55.26459869212701,55.67396494261829,60504352
2021-04-26,56.16255569458008,57.36424792411907,55.766394515204595,56.254994409356584,24533548
2021-04-27,56.95488357543945,57.17937602390565,55.938068742700565,56.30781992619822,24938238
2021-04-28,58.53953552246094,59.86007290833126,57.311433172338326,57.57554064951239,69328722
2021-04-29,57.94529342651367,59.23942083726659,57.707595953106974,58.896083320140455,30847677
2021-04-30,56.703983306884766,58.605559315043756,56.54551956141788,57.11334951914038,29908559
2021-05-03,56.96809005737305,57.94528990250009,55.700372734647765,56.51910514879508,31891457
2021-05-04,57.258609771728516,59.41109199103271,56.98129728795916,57.83964843714152,44879407
2021-05-05,58.01131820678711,58.526328135065164,55.93806980158684,57.773620749502044,49382110
2021-05-06,58.67158889770508,59.62237507213988,57.02091164431121,58.10375524403412,68099585
2021-05-07,58.34144973754883,59.926098197575016,57.97169855312668,58.89607835794139,47572719
2021-05-10,61.98614501953125,62.5407699833205,58.28863296920665,58.81684792281906,80228910
2021-05-11,61.576778411865234,63.491563252609645,60.916509684463236,61.537163394476835,61522635
2021-05-12,62.303070068359375,63.80848483950758,60.74483159141442,61.405103945002,62923658
2021-05-14,60.33546829223633,63.09539550555971,59.912897063110044,63.05578417746272,32685039
2021-05-17,63.438743591308594,64.75928105364554,59.952515103189405,61.00894876057806,87673881
2021-05-18,63.98016357421875,65.67045604824494,63.50477596046753,64.17824973624025,59764760
2021-05-19,64.08580780029297,64.6404328011567,62.85770168226802,63.86131163622648,33089582
2021-05-20,63.095394134521484,64.53478760836738,61.669213040631604,64.12541401830411,44466431
2021-05-21,64.82530212402344,65.47236577299576,63.135009946588426,63.14821863842094,45667060
2021-05-24,63.517967224121094,65.31389946688252,63.38590980367929,65.22146074758075,50218003
2021-05-25,63.517967224121094,64.41593703302053,61.299460085990816,64.17823957625524,77625958
2021-05-26,61.78805923461914,64.94415115596755,61.53715677643788,64.01977134949848,73022584
