Price,Close,High,Low,Open,Volume
Ticker,INTELLECT.NS,INTELLECT.NS,INTELLECT.NS,INTELLECT.NS,INTELLECT.NS
Date,,,,,
2021-02-08,472.1075439453125,493.9379515641344,425.7916349291698,446.1470437991135,2931683
2021-02-09,433.8059997558594,473.8776187848269,428.8400810579261,472.00925481974014,716667
2021-02-10,439.90277099609375,443.9836780929362,425.88999710279506,433.6584762768214,381153
2021-02-11,440.1485900878906,448.4087451814306,433.65845751098885,438.5752200678028,168009
2021-02-12,438.7227478027344,456.27559736715006,436.70688701645815,439.55860349809495,261605
2021-02-15,430.6100769042969,444.1803601397656,427.7583605028522,444.1803601397656,142451
2021-02-16,421.1207275390625,438.57523521873173,417.6789936303953,430.70841485606394,185603
2021-02-17,436.8052062988281,446.4420490993605,417.9739813214782,423.6774440073248,286245
2021-02-18,437.7393798828125,447.32706720703135,428.7417100881455,441.2302994270971,542662
2021-02-19,426.0374755859375,446.4420401985358,421.6615449061679,439.5585726183822,354006
2021-02-22,441.3778076171875,453.8663672666141,428.79087669918704,429.92175616378057,979622
2021-02-23,433.85516357421875,446.93374068165974,430.85592024598935,444.47535926976946,525970
2021-02-24,433.5601501464844,439.9519419699467,425.0541562602462,437.59190176011464,180012
2021-02-25,432.08514404296875,439.55863010937645,429.2334273886864,434.24853185492975,342536
2021-02-26,426.82415771484375,434.64182240674404,424.11993823154387,431.49508227690717,391375
2021-03-01,419.69488525390625,440.49281712705124,414.43397275655065,428.74174134106596,542258
2021-03-02,428.6925354003906,432.6751010310664,417.875657874614,423.8249285099764,520084
2021-03-03,451.9980163574219,457.258958766645,428.8400746430561,428.8400746430561,1061491
2021-03-04,471.7633972167969,483.80946624421904,446.44206844486877,452.34218388687145,1133841
2021-03-05,452.93218994140625,486.4645178545968,447.5237509234574,471.7142296238272,506787
2021-03-08,459.5206604003906,463.01158015453086,452.4405396487632,454.2105623342851,242336
2021-03-09,463.50323486328125,476.4343150171539,455.3905762484381,466.8957831874016,477961
2021-03-10,476.13934326171875,480.76108249868815,468.07583989831,468.07583989831,382645
2021-03-12,489.7586975097656,500.5264193201734,475.30343385732147,478.9910057088945,966441
2021-03-15,513.9000244140625,518.2267996904562,492.9054712425829,493.6429856633947,1071320
2021-03-16,604.6635131835938,616.5620551525919,520.1935042674978,520.1935042674978,4688811
2021-03-17,578.7030639648438,637.1142383539762,570.3445660146293,595.715053671463,3469313
2021-03-18,580.91552734375,603.6801632142804,555.6433544381413,593.5515837870157,1303577
