Price,Close,High,Low,Open,Volume
Ticker,GLAXO.NS,GLAXO.NS,GLAXO.NS,GLAXO.NS,GLAXO.NS
Date,,,,,
2021-02-08,1280.2413330078125,1328.2421636752856,1270.5096791536814,1304.57052115434,308080
2021-02-09,1280.1094970703125,1304.5702099106113,1276.6025879038862,1288.7891186616928,71258
2021-02-10,1268.4930419921875,1287.9125756849028,1265.4683752122307,1284.4056660165982,68342
2021-02-11,1263.4080810546875,1274.8055374213607,1246.3118965046776,1271.25474859048,65171
2021-02-12,1249.02978515625,1277.786381351376,1244.9529811023867,1264.2409850349588,76163
2021-02-15,1256.2626953125,1271.2547122385604,1244.3392242435673,1253.7201644835457,52545
2021-02-16,1261.2161865234375,1268.624489906405,1251.9666700665834,1262.5750497179934,29186
2021-02-17,1265.86279296875,1271.2546877038326,1255.6927768715962,1266.8710508496815,27440
2021-02-18,1261.96142578125,1272.4821544546703,1252.843439526475,1271.2547147049606,60190
2021-02-19,1271.8685302734375,1274.7617738069935,1258.1916027980074,1266.8712263762761,93033
2021-02-22,1268.0986328125,1277.3919225812267,1262.4875556053305,1271.2548302970342,24767
2021-02-23,1274.3671875,1301.063494700223,1266.8711252303383,1269.0629437861003,44699
2021-02-24,1273.8848876953125,1297.3812243722878,1253.720157883205,1280.0219793772583,15878
2021-02-25,1292.909912109375,1299.748428945838,1271.342438504027,1286.5098660150165,65907
2021-02-26,1280.5042724609375,1293.1729408350777,1276.0767561935293,1292.2962134175623,30860
2021-03-01,1277.6109619140625,1292.6906298924973,1265.687491068046,1281.0302200668425,31233
2021-03-02,1288.65771484375,1296.6797917550277,1279.145244199179,1284.011123954881,22952
2021-03-03,1335.957275390625,1340.516215131495,1285.3700394223927,1288.920828255732,105092
2021-03-04,1350.7738037109375,1375.4975795306898,1328.2858324954336,1335.2557722137947,102917
2021-03-05,1353.8424072265625,1380.8456539346846,1333.5023743712097,1357.875438881361,65002
2021-03-08,1333.4146728515625,1376.3743138015968,1319.9569291829164,1358.9274178072083,27009
2021-03-09,1315.1788330078125,1349.1082497082537,1311.452741326423,1333.5024582101828,131757
2021-03-10,1290.4552001953125,1332.581891427828,1283.5290316935793,1328.242133207495,55952
2021-03-12,1271.8685302734375,1302.071856596678,1266.9588777210265,1297.5566886068434,40890
2021-03-15,1254.2462158203125,1284.4056602364867,1243.1994718193434,1284.4056602364867,45293
2021-03-16,1249.599609375,1266.8710963922927,1244.9529113336025,1244.9529113336025,28436
2021-03-17,1238.3775634765625,1262.3999177937908,1228.3828488164138,1253.7202943514933,29734
2021-03-18,1229.829345703125,1258.0599248379528,1218.6510714862548,1249.3365301208007,24156
2021-03-19,1255.385986328125,1271.2547308745645,1209.8838128323441,1239.692544452851,46137
2021-03-22,1249.731201171875,1265.1178119641843,1246.7065340353915,1255.386157892017,13543
2021-03-23,1243.4185791015625,1264.2408539146504,1236.185578377016,1246.706306703629,17467
2021-03-24,1228.7772216796875,1249.9501009005194,1226.4099936954703,1243.4185251567349,23217
2021-03-25,1229.69775390625,1241.4459217453218,1206.3768279107082,1229.1717389032071,41719
2021-03-26,1232.2840576171875,1236.1854511611944,1225.7086030897344,1234.43199662054,23192
2021-03-30,1250.3885498046875,1253.457095642682,1236.5800935337122,1238.7281398337398,23836
2021-03-31,1263.14501953125,1271.2547480966944,1240.5692886598777,1253.7201998470848,43477
2021-04-01,1255.6051025390625,1275.6383011910923,1253.7201173218295,1262.4873908695345,30043
2021-04-05,1232.7664794921875,1262.2245012070653,1226.804796883851,1256.4820004671762,95479
2021-04-06,1249.2490234375,1258.1039496928795,1234.4323074338497,1239.2543086347632,50939
2021-04-07,1251.79150390625,1266.871173333511,1248.0215330382375,1256.5257465485427,13803
2021-04-08,1249.6871337890625,1262.3996798319813,1244.9966640673576,1258.1036945923126,18068
2021-04-09,1267.791748046875,1296.635994991686,1245.8296830283061,1261.391594973241,112071
2021-04-12,1275.7698974609375,1288.7453987669603,1254.5969093473484,1265.99436554687,70780
2021-04-13,1276.12060546875,1301.0634571035937,1264.6792701293355,1266.8710886217607,58121
2021-04-15,1284.8878173828125,1295.8030301389679,1262.487390663135,1276.1205438365407,58084
2021-04-16,1288.9647216796875,1310.707606387245,1284.405781509909,1293.173056469021,76280
2021-04-19,1248.6351318359375,1288.7892899368017,1243.1994647145473,1285.2823803043204,111951
2021-04-20,1259.0682373046875,1266.8711328143893,1239.7364617405738,1254.9037820238098,50901
