Price,Close,High,Low,Open,Volume
Ticker,ENGINERSIN.NS,ENGINERSIN.NS,ENGINERSIN.NS,ENGINERSIN.NS,ENGINERSIN.NS
Date,,,,,
2021-02-08,67.23066711425781,68.010405570166,65.02141586741713,65.41128179041444,5376321
2021-02-09,66.66751861572266,68.35695294497653,66.45092497940138,67.83712953978811,2399099
2021-02-10,65.93110656738281,67.14403234462327,65.49791926193363,66.62420890006699,1266034
2021-02-11,65.28132629394531,66.40761594389234,64.80482421890142,65.41128380892594,1236268
2021-02-12,64.93476867675781,65.58454957723202,64.15503688411926,64.76149641392993,2553059
2021-02-15,64.02507019042969,65.58454016173819,63.89511270700927,64.97808071899247,2237641
2021-02-16,61.77250671386719,65.45459847118954,60.81948944168857,64.1983514350964,8049335
2021-02-17,61.64255142211914,62.85547713117407,61.5125939158073,61.68586618428086,3887196
2021-02-18,64.67486572265625,65.2813253034794,62.03242052782602,62.29233555384376,7233875
2021-02-19,63.80849075317383,66.88411662403118,63.505260964485586,65.5845547211556,7157741
2021-02-22,62.55224609375,64.41495288368415,62.378973810464274,63.721857140627336,3143129
2021-02-23,62.422298431396484,63.50526678301742,62.29234090721912,63.20203035663215,2537310
2021-02-24,63.2020149230957,63.98175326783841,62.63887680569902,62.76882768822894,2072804
2021-02-25,65.32463073730469,66.36427736785427,63.72183942774405,63.8084755453045,7804508
2021-02-26,69.39659881591797,71.25930538504774,63.765164347798695,64.19835161457709,24257908
2021-03-01,74.68147277832031,77.32391741808536,70.34960065405784,70.56619426027096,34049536
2021-03-02,75.46122741699219,79.10000475496906,74.0750293591545,76.24096589012393,22663403
2021-03-03,77.06401062011719,80.8327450558695,76.45755110236392,80.09632142870953,21517276
2021-03-04,74.5515365600586,76.02437072791602,74.24830016381124,75.46122591905986,7947459
2021-03-05,72.73213958740234,76.3275952305306,72.21231618825549,74.24829502403001,6607284
2021-03-08,73.38191986083984,75.28794778795147,72.90541783649675,73.46856260155049,4714824
2021-03-09,71.9090805053711,74.37824640556096,70.39292519351086,74.07501666517142,4144987
2021-03-10,71.95240783691406,73.81510780081786,71.69249283222773,72.51554599721253,4609893
2021-03-12,71.82244873046875,73.46856163358673,70.34960808666297,72.34227211831838,5472056
2021-03-15,71.12934112548828,72.21230918954844,69.7431433254738,72.12567306640612,2792779
2021-03-16,70.0030746459961,71.6925025763369,69.74315960598334,71.47590891296429,2273028
2021-03-17,67.31729888916016,70.00306524211885,67.14402662570424,69.82978636874978,3221022
2021-03-18,67.36140441894531,69.25828883519279,66.47913322359254,68.77303698527075,2667737
2021-03-19,65.19983673095703,66.43501763793482,64.18522360268261,66.43501763793482,7126533
2021-03-22,66.47914123535156,66.96439314375391,64.84694067348266,65.28807632432267,2678626
2021-03-23,67.84667205810547,68.37603355227083,66.92028439491864,66.92028439491864,2912966
2021-03-24,66.92027282714844,67.8907698538919,66.08211783386895,67.71431829673688,2765990
2021-03-25,65.46452331542969,66.69970439766702,65.0675039499084,66.21445925438493,3318967
2021-03-26,65.02339172363281,66.61148274649105,64.84694015718003,66.1703470991633,2034242
2021-03-30,67.80254364013672,69.43474409252867,64.75871054597862,65.2880719452415,6560526
2021-03-31,67.93489074707031,68.64071048627147,67.0526194386668,67.93489074707031,2411611
2021-04-01,69.1700668334961,69.69942823333297,68.02311152452005,68.46424714625,1633313
2021-04-05,66.87615966796875,68.68481158967066,66.25856578910866,68.24367598956847,1555123
2021-04-06,67.14085388183594,67.5819895929271,66.34680825563248,66.69971817074477,1451433
2021-04-07,67.40553283691406,68.3760299807238,66.87617137039932,67.22907452727831,1751883
2021-04-08,67.44964599609375,68.81716936178739,67.1408523516071,67.4937622586761,2241530
2021-04-09,67.05262756347656,68.02312477407702,66.83205970964934,67.18496962201225,1165620
2021-04-12,63.038265228271484,66.17033021772126,62.64124593944279,66.17033021772126,2618268
2021-04-13,63.39118957519531,64.229351322686,62.817711901900765,63.65587364939145,2175107
2021-04-15,63.74409866333008,64.14111803865116,62.77360162161537,63.347079288009006,1252411
2021-04-16,64.62638092041016,64.80283251030802,63.56765791862955,63.964677361498104,1203903
2021-04-19,62.46480941772461,63.52353226296238,61.758989700102305,62.28835112272119,1328915
2021-04-20,62.5089225769043,63.435310168737715,62.28835474372454,62.817716197116745,983073
2021-04-22,62.420692443847656,62.90594433553602,62.02367306424489,62.464808699890455,994547
2021-04-23,62.641258239746094,63.52352948255942,62.33246465100051,62.33246465100051,934895
2021-04-26,63.12651062011719,63.52352999007699,62.90594280765164,62.90594280765164,661006
2021-04-27,64.44991302490234,64.67048082207012,63.30295778715191,63.78820963339901,1509910
2021-04-28,64.93517303466797,65.72921863284772,64.5822631320107,64.5822631320107,1317871
2021-04-29,64.27347564697266,65.59688286028519,64.18524984565792,65.24397292382908,769985
2021-04-30,64.18524169921875,65.68510032479756,63.69998975678049,63.87644806821091,1340968
2021-05-03,64.14111328125,64.84693293079792,63.43530036289711,63.964661734460535,1190628
2021-05-04,65.15573120117188,67.89077076078212,64.14111790598865,64.67048604691593,4550900
2021-05-05,65.37630462646484,66.08212438747451,65.15573679254884,65.90566608162403,852407
2021-05-06,64.80282592773438,65.99389759774614,64.71460014174728,65.68509724999731,1025538
2021-05-07,66.17034912109375,67.05262044270833,64.97928418315325,65.15573575499778,2497813
2021-05-10,69.0377197265625,70.14055869983027,66.4791319623423,66.65559023678207,8233906
2021-05-11,72.34624481201172,74.02256158682185,67.9348884210354,68.81715969923066,12687641
2021-05-12,69.52297973632812,73.97844567313662,68.81716001802396,73.00794860886516,6948219
2021-05-14,69.30241394042969,71.68454377970778,68.81716202851946,70.05234320603977,3777207
2021-05-17,72.34624481201172,72.74326419472132,69.1700695567479,70.14056661652356,4823091
2021-05-18,71.3757553100586,73.66965953002365,71.06696167623191,73.1402980532927,3992177
2021-05-19,73.22850799560547,74.72836631026641,71.06694629544207,71.3316236109261,12226776
2021-05-20,71.41985321044922,73.84609908732445,70.93460807379134,73.27262817411017,3716349
2021-05-21,71.3757553100586,73.0961817922333,71.11107120609493,71.99334257771199,2524863
2021-05-24,72.12567138671875,72.87560056865968,71.24340017709528,71.68453578190702,3346388
2021-05-25,74.24312591552734,74.9930551204932,72.34624141035815,72.34624141035815,8998741
2021-05-26,75.16951751708984,76.22824719256212,74.37547867448103,74.99306593677595,8815972
2021-05-27,76.31645965576172,78.96327328544132,75.87532405081512,78.52213768049472,13756284
2021-05-28,74.33134460449219,76.93404181211226,74.11077681634829,76.75759027407503,4363701
2021-05-31,74.99305725097656,76.05178007262978,74.68426365559401,74.94894099540954,3281586
2021-06-01,73.3608627319336,75.65476685295602,73.05206911142605,75.39008276040893,3279853
2021-06-02,75.25773620605469,76.14000740785512,73.09616772292658,73.31673552337669,5396319
2021-06-03,74.90482330322266,75.91943648986835,74.55191349075527,75.8312039883554,2770644
2021-06-04,74.33134460449219,75.56652556433694,73.80198325918579,75.30184152608638,2557421
2021-06-07,77.81633758544922,78.96329313916726,74.86072963541808,74.99307169641583,14419713
2021-06-08,77.50753784179688,78.8750611460165,77.11051842118927,78.8750611460165,5873868
2021-06-09,73.84610748291016,76.14001832134382,73.44908807767143,75.43419856625715,11831735
2021-06-10,74.5519027709961,75.39005756529306,74.19899300927332,74.37545125573162,3129088
2021-06-11,74.02256774902344,75.39008430535118,73.84610943997725,74.94894862953005,2824462
2021-06-14,74.02256774902344,75.43420056541177,72.56681867257448,74.41958716478395,3600943
2021-06-15,74.19901275634766,75.25774232328268,73.84610290070265,74.50780635583868,2972937
2021-06-16,73.80197143554688,75.2577199503135,73.58140368273962,74.37544893908446,2866614
2021-06-17,72.7873764038086,74.4636930854081,72.56680859652433,72.96382795715789,3765853
2021-06-18,71.46397399902344,73.4490843878852,70.97872210037895,73.22851656690055,3195507
2021-06-21,71.3757553100586,72.12568462969381,70.40525814751912,70.58170972936398,2116490
