Price,Close,High,Low,Open,Volume
Ticker,PRINCEPIPE.NS,PRINCEPIPE.NS,PRINCEPIPE.NS,PRINCEPIPE.NS,PRINCEPIPE.NS
Date,,,,,
2021-02-08,392.7754211425781,405.28292694532877,377.6971954096031,398.2134697675855,332564
2021-02-09,392.57769775390625,400.43816264574536,387.33740794190305,394.9506887827263,196992
2021-02-10,412.40185546875,419.12524923990514,387.5845719926193,393.5169889108737,307890
2021-02-11,413.1434326171875,429.8530685813267,410.32552837550446,415.2197846991558,268275
2021-02-12,404.986328125,416.15903441391345,396.58207095271734,415.0714186274398,142137
2021-02-15,411.4625244140625,420.11396534023635,408.19970733429517,408.6940753872194,131031
2021-02-16,404.1458740234375,418.18593847494606,399.943745669677,413.78605083500577,130102
2021-02-17,404.7391357421875,412.2535362701172,398.2134713317794,410.27606403507417,176630
2021-02-18,409.7322082519531,415.2691361014044,404.9862873374688,407.65585653668023,155594
2021-02-19,415.4669494628906,429.1114964986128,407.8536689070916,411.66030918499115,262362
2021-02-22,396.38433837890625,417.24667833018225,392.3305139053864,417.24667833018225,222057
2021-02-23,395.9888000488281,408.19969667186643,392.52822376875093,395.4944320088171,177106
2021-02-24,402.0694885253906,412.30291216423257,396.58201579273606,401.4268161599003,108052
2021-02-25,401.0313720703125,407.75476554575454,399.6965722876468,406.2716613814219,88073
2021-02-26,397.2247314453125,400.98191658671254,391.5394988235065,395.4944432560672,95287
2021-03-01,396.5325927734375,402.415584518361,394.06075257369326,401.080784775733,93097
2021-03-02,430.79229736328125,469.05636335553686,398.46061733619723,399.2021693535723,1540141
2021-03-03,431.23724365234375,443.74474927306744,421.7948259740557,438.80106877682636,348034
2021-03-04,434.6484069824219,449.8749372865861,431.63274369411374,431.8799277255899,316583
2021-03-05,419.520751953125,440.5808508344289,415.9613258200224,438.0101307142063,265753
2021-03-08,440.4819641113281,474.5933620054714,425.1565534632348,425.1565534632348,982678
2021-03-09,437.9112243652344,457.1421540940131,428.41935151664995,446.0188726715701,395771
2021-03-10,445.5739440917969,453.82989705557003,436.0326461906457,440.97632698645805,496560
2021-03-12,438.65277099609375,473.6045986651233,433.5607860431244,445.0301310017225,504726
2021-03-15,431.2867431640625,442.953818272235,418.2354132347219,442.953818272235,356888
2021-03-16,427.18341064453125,439.98755493058263,422.78355319952374,436.72473794107907,216966
2021-03-17,415.120849609375,434.5495075647031,412.59955449872854,429.1114591196386,208342
2021-03-18,400.8336486816406,430.10024618065427,391.63841410869134,430.10024618065427,337792
2021-03-19,417.0488586425781,424.90932240049625,380.66338365140444,393.5169524500233,395996
